0.184211, -6.054458, -5.308378, 0.436980
0.131077, -6.050151, -5.316483, 0.422481
0.077921, -6.045935, -5.319269, 0.402451
0.024784, -6.042083, -5.306428, 0.366327
-0.028175, -6.038641, -5.283984, 0.320688
-0.081008, -6.035440, -5.257190, 0.270953
-0.133449, -6.032948, -5.219343, 0.209798
-0.185491, -6.031068, -5.174249, 0.143882
-0.236976, -6.029984, -5.121639, 0.072268
-0.287906, -6.029635, -5.063500, -0.002891
-0.338230, -6.030051, -5.000476, -0.080659
-0.388231, -6.030858, -4.935316, -0.159285
-0.437231, -6.032854, -4.864050, -0.240039
-0.485500, -6.035661, -4.789282, -0.321400
-0.533136, -6.039147, -4.711870, -0.402937
-0.579852, -6.043584, -4.630956, -0.484303
-0.626160, -6.048426, -4.548684, -0.565278
-0.671359, -6.054345, -4.462889, -0.645542
-0.715547, -6.061199, -4.374215, -0.724997
-0.758836, -6.068842, -4.283218, -0.803527
-0.801666, -6.076875, -4.191116, -0.881203
-0.843259, -6.085942, -4.096111, -0.957822
-0.883735, -6.095898, -3.998671, -1.033183
-0.923392, -6.106477, -3.899565, -1.107445
-0.961882, -6.117918, -3.798165, -1.180635
-0.999349, -6.130086, -3.694863, -1.252788
-1.035773, -6.142970, -3.589703, -1.323952
-1.071315, -6.156443, -3.483033, -1.394175
-1.105784, -6.170617, -3.374573, -1.463692
-1.138978, -6.185597, -3.264058, -1.532309
-1.171246, -6.201146, -3.152106, -1.600266
-1.202765, -6.217148, -3.039010, -1.667772
-1.232578, -6.234161, -2.923360, -1.734783
-1.261810, -6.251508, -2.806864, -1.801587
-1.289482, -6.269746, -2.688103, -1.868290
-1.315761, -6.288763, -2.567331, -1.935119
-1.340823, -6.308450, -2.444795, -2.002329
-1.364650, -6.328812, -2.320446, -2.070166
-1.387853, -6.349515, -2.195161, -2.138715
-1.409799, -6.370906, -2.067970, -2.208339
-1.429829, -6.393344, -1.937782, -2.279624
-1.449643, -6.415904, -1.807226, -2.351817
-1.467044, -6.439797, -1.672569, -2.427117
-1.483314, -6.464330, -1.535784, -2.505163
-1.498668, -6.489390, -1.397183, -2.585916
-1.511927, -6.515671, -1.254193, -2.671031
-1.535552, -6.569989, -0.961225, -2.851441
-1.544654, -6.598844, -0.807652, -2.952152
-1.551939, -6.628899, -0.648534, -3.060084
-1.557606, -6.660074, -0.483836, -3.176434
-1.562439, -6.691846, -0.315947, -3.297643
-1.525187, -6.541952, -1.111202, -2.756885
-1.564714, -6.725497, -0.137709, -3.434694
-1.565164, -6.760584, 0.049155, -3.585065
-1.564024, -6.797000, 0.244533, -3.750986
-1.560546, -6.835414, 0.453348, -3.935227
-1.554911, -6.875776, 0.676194, -4.141013
-1.547365, -6.917935, 0.912777, -4.367742
-1.538206, -6.961705, 1.162050, -4.622871
-1.525201, -7.009373, 1.443160, -4.916915
-1.509254, -7.060175, 1.750809, -5.250558
-1.491720, -7.112788, 2.073592, -5.620349
-1.469757, -7.170453, 2.437062, -6.043498
-1.443418, -7.233183, 2.834891, -6.508565
-1.415058, -7.298328, 3.240686, -6.992913
-1.381267, -7.369880, 3.649779, -7.471835
-1.343547, -7.445805, 4.012768, -7.861181
-1.302066, -7.525743, 4.260252, -8.091538
-1.259607, -7.606443, 4.427697, -8.201794
-1.215566, -7.687401, 4.355992, -7.952738
-1.172883, -7.764896, 4.166218, -7.524412
-1.131244, -7.839941, 3.953055, -7.026659
-1.092592, -7.908435, 3.703424, -6.500150
-1.056742, -7.970875, 3.471599, -5.994718
-1.021278, -8.032554, 3.245574, -5.513582
-0.959003, -8.136161, 2.944184, -4.736627
-0.930084, -8.181890, 2.843895, -4.415375
-0.901921, -8.225119, 2.763473, -4.128542
-0.874579, -8.265093, 2.707897, -3.870843
-0.847643, -8.303004, 2.666734, -3.633652
-0.821061, -8.338623, 2.640781, -3.418048
-0.989341, -8.086331, 3.078538, -5.098025
-0.715733, -8.461495, 2.648859, -2.713328
-0.794718, -8.371818, 2.629797, -3.223609
